t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,cmd
0.342,0.0,0.0,1.058204121321696,0.0,0.0,0.3390081713744975,1.0,0.0,0.0,0.0,up
0.34400000000000003,0.0,0.0,1.058884099913021,0.0,0.0,0.3409704199504148,1.0,0.0,0.0,0.0,up
0.34600000000000003,0.0,0.0,1.0595680028460206,0.0,0.0,0.3429325130492207,1.0,0.0,0.0,0.0,up
0.34800000000000003,0.0,0.0,1.06025582981087,0.0,0.0,0.34489445180022915,1.0,0.0,0.0,0.0,up
0.35000000000000003,0.0,0.0,1.0609475804999977,0.0,0.0,0.346856237327607,1.0,0.0,0.0,0.0,up
0.352,0.0,0.0,1.0616432546080756,0.0,0.0,0.3488178707503943,1.0,0.0,0.0,0.0,up
0.354,0.0,0.0,1.0623428518320086,0.0,0.0,0.3507793531825245,1.0,0.0,0.0,0.0,up
0.356,0.0,0.0,1.063046371870924,0.0,0.0,0.35274068573284517,1.0,0.0,0.0,0.0,up
0.358,0.0,0.0,1.063753814426162,0.0,0.0,0.35470186950513793,1.0,0.0,0.0,0.0,up
0.36,0.0,0.0,1.0644651792012654,0.0,0.0,0.35666290559813874,1.0,0.0,0.0,0.0,up
0.362,0.0,0.0,1.065180465901969,0.0,0.0,0.35862379510555786,1.0,0.0,0.0,0.0,up
0.364,0.0,0.0,1.0658996742361906,0.0,0.0,0.3605845391161001,1.0,0.0,0.0,0.0,up
0.366,0.0,0.0,1.0666228039140202,0.0,0.0,0.3625451387134846,1.0,0.0,0.0,0.0,up
0.368,0.0,0.0,1.0673498546477103,0.0,0.0,0.36450559497646456,1.0,0.0,0.0,0.0,up
0.37,0.0,0.0,1.0680808261516657,0.0,0.0,0.3664659089788474,1.0,0.0,0.0,0.0,up
0.372,0.0,0.0,1.068815718142434,0.0,0.0,0.3684260817895141,1.0,0.0,0.0,0.0,up
0.374,0.0,0.0,1.069554530338696,0.0,0.0,0.370386114472439,1.0,0.0,0.0,0.0,up
0.376,0.0,0.0,1.070297262461255,0.0,0.0,0.3723460080867095,1.0,0.0,0.0,0.0,up
0.378,0.0,0.0,1.0710439142330284,0.0,0.0,0.3743057636865452,1.0,0.0,0.0,0.0,up
0.38,0.0,0.0,1.0717944853790362,0.0,0.0,0.3762653823213178,1.0,0.0,0.0,0.0,up
0.382,0.0,0.0,1.072548975626393,0.0,0.0,0.3782248650355699,1.0,0.0,0.0,0.0,up
0.384,0.0,0.0,1.0733073847042978,0.0,0.0,0.3801842128690348,1.0,0.0,0.0,0.0,up
0.386,0.0,0.0,1.0740697123440235,0.0,0.0,0.3821434268566553,1.0,0.0,0.0,0.0,up
0.388,0.0,0.0,1.0748359582789087,0.0,0.0,0.3841025080286031,1.0,0.0,0.0,0.0,up
0.39,0.0,0.0,1.0756061222443476,0.0,0.0,0.38606145741029757,1.0,0.0,0.0,0.0,up
0.392,0.0,0.0,1.0763802039777803,0.0,0.0,0.3880202760224251,1.0,0.0,0.0,0.0,up
0.394,0.0,0.0,1.0771582032186837,0.0,0.0,0.3899789648809578,1.0,0.0,0.0,0.0,up
0.396,0.0,0.0,1.0779401197085619,0.0,0.0,0.39193752499717227,1.0,0.0,0.0,0.0,up
0.398,0.0,0.0,1.0787259531909368,0.0,0.0,0.3938959573776686,1.0,0.0,0.0,0.0,up
0.4,0.0,0.0,1.0795157034113387,0.0,0.0,0.3958542630243888,1.0,0.0,0.0,0.0,up
0.402,0.0,0.0,1.0803093701172977,0.0,0.0,0.39781244293463575,1.0,0.0,0.0,0.0,up
0.404,0.0,0.0,1.0811069530583335,0.0,0.0,0.3997704981010915,1.0,0.0,0.0,0.0,up
0.406,0.0,0.0,1.0819084519859463,0.0,0.0,0.40172842951183585,1.0,0.0,0.0,0.0,up
0.40800000000000003,0.0,0.0,1.0827138666536085,0.0,0.0,0.40368623815036475,1.0,0.0,0.0,0.0,up
0.41000000000000003,0.0,0.0,1.0835231968167545,0.0,0.0,0.4056439249956088,1.0,0.0,0.0,0.0,up
