t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,cmd
0.9380000000000001,0.36351735413178005,-3.1983115552859877e-19,1.0078995607491543,0.9255113551578236,-7.575014733248267e-19,-0.000530998345796288,0.99799663684316,3.281414206481161e-20,0.06326699652854104,1.2314405867521906e-20,forward
0.9400000000000001,0.3653706835541127,-3.2134726686620883e-19,1.00789845674883,0.9278178490918955,-7.586088706635909e-19,-0.0005729742240450449,0.997998750522434,3.27862488490716e-20,0.06323364575652131,1.427015978725677e-20,forward
0.9420000000000001,0.36722862419923896,-3.2286558683140215e-19,1.0078972690146808,0.9301225775841717,-7.597101074493951e-19,-0.0006147321387920719,0.998000866622072,3.275888774511431e-20,0.06320023909443728,1.6220837061684163e-20,forward
0.9440000000000001,0.3690911725344676,-3.2438610314323035e-19,1.0078959979829032,0.9324255388419582,-7.608052238884056e-19,-0.0006562718225508414,0.9980029849906132,3.27537233503851e-20,0.06316677884637115,1.850842562306602e-20,forward
0.9460000000000001,0.3709583250236121,-3.259088036020436e-19,1.0078946440902146,0.934726731162662,-7.618942611480343e-19,-0.0006975930217772367,0.9980051054779528,3.2770726821666563e-20,0.06313326729974247,2.11325323948852e-20,forward
0.9480000000000001,0.37283007812717023,-3.2743367609250967e-19,1.0078932077738258,0.937026152933126,-7.629772628325842e-19,-0.0007386954967430792,0.9980072279353366,3.280987815125166e-20,0.0630997067253531,2.4092357747488096e-20,forward
0.9500000000000001,0.37470642830250245,-3.2896070858810606e-19,1.0078916894714134,0.9393238026289651,-7.640542735406552e-19,-0.0007795790214100247,0.9980093522153568,3.2849489561292734e-20,0.06306609937743218,2.7045128273800515e-20,forward
0.9520000000000001,0.3765873720040086,-3.3048988915185286e-19,1.0078900896210923,0.9416196788139057,-7.651253388233729e-19,-0.0008202433833037707,0.9980114781719479,3.2976008188259736e-20,0.06303244749368161,3.1358370666424886e-20,forward
0.9540000000000001,0.3784729056833035,-3.320212059427363e-19,1.0078884086613888,0.9439137801391257,-7.661905068873843e-19,-0.0008606883833886539,0.9980136056603816,3.282201695462865e-20,0.06299875329532166,3.121601541718422e-20,forward
0.9560000000000001,0.3803630257893913,-3.335545389919566e-19,1.0078866470312144,0.9462061053425971,-7.671416017423523e-19,-0.0009009138359425766,0.9980157345372617,2.1725215291605752e-20,0.0629650189871369,3.176436550127218e-20,forward
